1;11;02ET001             ;BONACOXIB 120MG TABLETAS RECUBIERTAS X7;NULL;NULL;NULL;2;5;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;2;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.5;sistemas;30:46.5;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;12;02ET002             ;BONACOXIB 90MG TABLETAS RECUBIERTAS X14;NULL;NULL;NULL;2;5;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;2;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.6;sistemas;30:46.6;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;13;01ET004             ;BONAZOL 40 MG X 30 TAB. LIB. RET;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;2;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.6;sistemas;30:46.6;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;14;01ET005             ;C-FABROX CAJA X 1 VIAL;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.6;sistemas;30:46.6;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;15;01OT002             ;CALCIMUJER MASTICABLE X 30 TAB;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.6;sistemas;30:46.6;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;16;01ET006             ;CEFTRIMAX 1G VIAL + DISOLV;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.6;sistemas;30:46.6;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;17;01ET007             ;CIPROPHARMA 500 MG X 100 TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.6;sistemas;30:46.6;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;18;01ET008             ;CLAVUNIL 12H X 14 TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.7;sistemas;30:46.7;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;19;01ET009             ;CLAVUNIL X 10 TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.7;sistemas;30:46.7;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;20;01ET010             ;CLAVUNL SUSPENSIÓN SUSPENSIÓN  X 60 ML;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.7;sistemas;30:46.7;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;21;01ET011             ;CLEMBUFLEM DILAT SUSPENSIÓN  X 120 ML;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.7;sistemas;30:46.7;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;22;01OT003             ;COLON FREE CAJA X 30 SOBRES;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.7;sistemas;30:46.7;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;23;01ET012             ;DERMAGEN CREMA X 20GR;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.7;sistemas;30:46.7;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;24;02ET003             ;DICLOFENACO 1% GEL TUBO X 50G;NULL;NULL;NULL;2;5;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;3;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.7;sistemas;30:46.7;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;25;01ET013             ;DOBESIUM 100 MCG TABLETAS X 50;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;2;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.8;sistemas;30:46.8;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;26;01OT004             ;DOLALIVIO 1% GEL X 50 GR;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.8;sistemas;30:46.8;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;27;01OT005             ;DOLALIVIO ANTIGRIPAL DIA X 60 SOBRES;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.8;sistemas;30:46.8;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;28;01OT006             ;DOLALIVIO ANTIGRIPAL DIA X 60 SOBRES                                                                                                                  ;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;0;sistemas                                          ;30:46.0;sistemas                                          ;49:41.0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;29;01OT007             ;DOLALIVIO ANTIGRIPAL NOCHE X 60 SOBRES;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.8;sistemas;30:46.8;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;30;01OT008             ;DOLALIVIO ANTIMIGRAÑA X 100 TAB;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.8;sistemas;30:46.8;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;31;01ET014             ;DOLALIVIO COLIK CAJA X 100 TABLETAS;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.8;sistemas;30:46.8;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;32;01OT009             ;DOLALIVIO FAST - GEL AL  2% TUBO X 50GRS;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.8;sistemas;30:46.8;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;33;01ET015             ;DOLALIVIO RELAX X 100 TAB                                                                                                                             ;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas                                          ;30:46.0;vherrera                                          ;45:02.0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;34;01ET016             ;DOLCOX 120MG X 7 TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;35;01OT010             ;DOLOKID'S  SUSPENSIÓN  X 60 ML;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;36;01OT011             ;DOLOMES FEM X 100 TAB;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;37;01ET017             ;DORITA 28 CAJA X 28 TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;38;01OT012             ;DR. C. CAJA X 100;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;39;01ET018             ;ELEVAMAX 100 MG  X 25TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;40;01OT013             ;ENERGYCAPS X 60 CAP;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;41;02ET004             ;ESOMEPRAZOL 20MG 30TAB. LIB RET;NULL;NULL;NULL;2;5;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;2;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;42;02ET005             ;ESOMEPRAZOL 40MG X30 TAB LIB RET;NULL;NULL;NULL;2;5;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;2;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:46.9;sistemas;30:46.9;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;43;02ET006             ;FLUCONAZOL 150MG CAJA X 1 CAPSULAS;NULL;NULL;NULL;2;5;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;3;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;44;02ET007             ;FLUCONAZOL 200MG CAJA X 4 CAPSULAS;NULL;NULL;NULL;2;5;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;3;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;45;01OT014             ;GASEOFLAT  FAST 125MG CAP.BLANDAS;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;46;01OT015             ;GASEOFLAT GOTAS FRESA X 15ML;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;47;01ET019             ;GASTRIZOL 40 MG X 30 CLR;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;48;01ET020             ;GYNOMAX X 10 OVULOS                                                                                                                                   ;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas                                          ;30:47.0;vherrera                                          ;44:20.0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;49;01OT016             ;HEPABIOX X 100 CAP;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;50;01OT017             ;HIGARIL B COMPUESTO X 100 CAP;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;51;01ET021             ;IBANCHECK 150MG 30CAPS;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;2;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;52;01ET022             ;IBANCHECK 75MG 30CAPS;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;2;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.0;sistemas;30:47.0;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;53;02OT001             ;IBUPROFENO 400MG CJ X 100 TAB REC;NULL;NULL;NULL;2;5;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;3;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.1;sistemas;30:47.1;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;54;01ET023             ;IRRIGEN PLUS X 30 TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.1;sistemas;30:47.1;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;55;01OT018             ;LAXATAB 5MG X 100 TAB;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.1;sistemas;30:47.1;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;56;01ET024             ;LERGIZINA PLUS 5 X 100 TAB                                                                                                                            ;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas                                          ;30:47.0;vherrera                                          ;53:33.0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;57;01ET025             ;LEVOZINE 500 MG X 10 TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.1;sistemas;30:47.1;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;58;01ET026             ;LEVOZINE 750 MG X 10 TAB;NULL;NULL;NULL;2;4;2;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.1;sistemas;30:47.1;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;59;01OT019             ;LOPEFAN X 100 TAB;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas;30:47.1;sistemas;30:47.1;NULL;0;NULL;NULL;NULL;;NULL;;;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
1;60;01OT020             ;MICOTERBIN 1% CREMA X 20 GR                                                                                                                           ;NULL;NULL;NULL;2;4;1;1;9;9;1;1;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;3;1;NULL;NULL;NULL;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;sistemas                                          ;30:47.0;vherrera                                          ;53:19.0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;;0;0;NULL;NULL;NULL
